Customer_ID,Name,Age,Gender,State,City,Income,Income_Group,Education,Profession,Marital_Status,Family_Size,Spending_Score,Last_Purchase_Date,Total_Transactions,Total_Spent,Recency,Frequency,Preferred_Category,Mobile_App_Usage (mins/day),Website_Activity (mins/day),Customer_Lifetime_Value
8d9af83d,Wishi Sandhu,47,Other,West Bengal,Siliguri,251446,Low Income,Diploma,Government Employee,Married,8,47,2024-06-11,320,282240,183,31,Clothing,84,82,111779.84
89505368,David Dua,61,Female,Rajasthan,Kota,211967,Low Income,Postgraduate,Business Owner,Divorced,6,17,2024-03-08,108,86508,161,7,Electronics,93,107,8920.08
de5815e8,Ethan Nagar,67,Other,Kerala,Kochi,217701,Low Income,Others,IT Professional,Married,5,95,2023-11-23,95,71155,354,18,Healthcare,31,8,16018.68
7c0ecabf,Jonathan Kapur,67,Female,Karnataka,Bengaluru,1025927,Middle Income,Diploma,Government Employee,Divorced,4,22,2024-02-08,375,213000,210,1,Luxury Goods,77,110,30566.11
da9f3292,Zayan Trivedi,41,Male,Karnataka,Mangaluru,473639,Middle Income,Undergraduate,IT Professional,Divorced,7,13,2024-10-22,351,128115,355,15,Travel,23,30,49943.85
af5a96b7,Bishakha Parmer,18,Other,Maharashtra,Nashik,124628,Low Income,Undergraduate,Government Employee,Single,4,30,2024-09-19,64,28160,128,12,Electronics,89,52,4074.46
7b492f3a,Nakul Mital,53,Female,Delhi NCR,New Delhi,2254825,High Income,Diploma,IT Professional,Married,4,78,2024-01-27,365,120085,363,6,Entertainment,8,29,58716.85
40e532fe,Ishanvi Ahuja,53,Male,Kerala,Thrissur,640949,Middle Income,Undergraduate,Homemaker,Divorced,6,27,2024-01-09,481,298701,340,4,Education,26,71,63526.15
2acd47ab,Gagan Sengupta,20,Other,Punjab,Ludhiana,2438726,High Income,Diploma,Student,Divorced,2,33,2024-11-12,201,41205,189,29,Groceries,38,110,8763.11
95310fb4,Pranav Manne,66,Other,Delhi NCR,Gurugram,372921,Middle Income,Postgraduate,Business Owner,Single,5,12,2024-04-16,334,263192,220,27,Travel,104,37,31707.44
7e6ab2c5,Nihal Kadakia,61,Female,Uttar Pradesh,Varanasi,3123323,High Income,Postgraduate,Homemaker,Single,6,27,2024-01-17,331,148950,327,38,Food & Beverages,84,60,42752.27
a5c08999,Udyati Khatri,62,Male,Uttar Pradesh,Lucknow,132845,Low Income,Others,Student,Divorced,1,30,2024-05-24,275,95975,206,30,Clothing,0,107,16486.74
24cf3851,Theodore Radhakrishnan,65,Male,Gujarat,Vadodara,241538,Low Income,Diploma,Business Owner,Married,8,79,2024-06-05,122,42334,171,23,Education,104,74,5485.28
cfb2eb5f,Raghav Dhawan,36,Male,West Bengal,Kolkata,4932752,High Income,Undergraduate,Homemaker,Single,6,21,2024-01-17,306,185130,150,35,Technology,26,40,34337.62
9a9ba14b,Sara Kant,35,Female,Karnataka,Hubli-Dharwad,2375579,High Income,Postgraduate,Student,Married,5,57,2024-01-14,201,167232,349,1,Electronics,41,14,78192.71
9ee4006f,Rajeshri Thaker,65,Male,Maharashtra,Nagpur,182925,Low Income,Undergraduate,IT Professional,Married,3,70,2024-03-01,111,34521,289,18,Travel,13,3,7574.97
a1200c97,Osha De,32,Other,Delhi NCR,New Delhi,3178734,High Income,Others,Homemaker,Single,4,82,2024-08-11,359,136420,56,37,Groceries,93,66,58327.2
e3a1377f,Omaja Sachdeva,61,Other,Kerala,Thrissur,203718,Low Income,Diploma,Business Owner,Divorced,6,66,2024-10-11,72,46728,139,48,Healthcare,6,67,5227.78
430ddee1,Farhan Khosla,35,Other,Gujarat,Surat,489880,Middle Income,Undergraduate,IT Professional,Married,8,45,2024-08-31,171,75582,76,5,Healthcare,101,15,33901.31
07680fbf,Janani Bawa,21,Other,Tamil Nadu,Coimbatore,967793,Middle Income,Diploma,Government Employee,Divorced,8,91,2024-09-19,159,51039,361,16,Technology,17,5,24982.75
4a13bfb4,Idika Puri,28,Male,Delhi NCR,Gurugram,427905,Middle Income,Postgraduate,Business Owner,Divorced,8,30,2024-01-28,21,10164,112,22,Travel,55,78,4646.38
6849c580,Janani Dhar,26,Male,Tamil Nadu,Coimbatore,273459,Low Income,Undergraduate,Government Employee,Single,3,15,2023-11-27,390,273390,320,37,Education,35,6,114294.18
89f42470,Tanmayi Kamdar,28,Other,Kerala,Kozhikode,218998,Low Income,Diploma,Government Employee,Married,1,75,2024-01-31,411,255642,46,50,Groceries,15,113,67753.19
d965ebba,Vihaan Jain,39,Female,Maharashtra,Nashik,1099839,Middle Income,Postgraduate,Student,Married,8,42,2024-08-24,235,103165,28,36,Technology,94,13,20238.85
1d205bab,Nitara Shenoy,41,Other,Rajasthan,Kota,398717,Middle Income,Postgraduate,Business Owner,Single,4,1,2024-10-02,491,473324,295,24,Luxury Goods,39,47,207476.05
073ea616,Pavani Luthra,53,Male,Delhi NCR,New Delhi,146498,Low Income,Others,Student,Divorced,2,91,2024-10-01,200,185600,81,9,Entertainment,102,65,75398.14
fe5526a8,Hemang Varghese,65,Other,Maharashtra,Pune,453683,Middle Income,Diploma,Student,Single,3,44,2024-10-04,461,410290,206,23,Entertainment,94,41,166649.73
4a7f70cc,Janya Balay,69,Female,Rajasthan,Udaipur,2483056,High Income,Postgraduate,Government Employee,Single,4,69,2024-10-10,40,17800,183,43,Technology,87,112,6449.59
f420b2d9,Pranit Bhargava,60,Male,Punjab,Ludhiana,657689,Middle Income,Others,IT Professional,Divorced,1,4,2024-04-03,159,124338,146,25,Groceries,13,35,60366.93
faccdb2a,Hemangini Chanda,38,Male,Delhi NCR,Gurugram,427932,Middle Income,Diploma,IT Professional,Divorced,5,59,2024-04-25,387,350622,164,20,Travel,54,64,150489.02
bb957c9b,Varenya Kala,70,Male,West Bengal,Howrah,208101,Low Income,Postgraduate,Business Owner,Married,7,7,2024-02-07,144,52560,336,41,Education,7,120,12718.91
bf662c9e,Max Thakkar,55,Other,Maharashtra,Nagpur,3688170,High Income,Diploma,Student,Married,4,4,2024-10-20,480,181440,133,46,Healthcare,59,19,39005.95
441d73a1,Pavani Pall,62,Male,Maharashtra,Pune,3052846,High Income,Undergraduate,IT Professional,Single,8,51,2024-09-25,322,235060,28,24,Clothing,46,20,80884.49
3d9f9e7d,Ojas Rajan,34,Female,Uttar Pradesh,Kanpur,551459,Middle Income,Postgraduate,Government Employee,Married,4,74,2024-10-03,271,115175,321,37,Luxury Goods,24,46,46586.86
9505d9fc,Kevin Raju,57,Female,Kerala,Thiruvananthapuram,598703,Middle Income,Others,Student,Married,4,24,2024-04-30,90,72000,198,25,Entertainment,120,90,16242.42
d816f4c2,Samuel Sura,35,Female,Rajasthan,Kota,2995181,High Income,Undergraduate,Student,Divorced,2,40,2024-08-28,343,53851,327,33,Luxury Goods,34,14,24027.62
c162e43c,Ronith Gour,29,Male,Gujarat,Rajkot,276616,Low Income,Undergraduate,Homemaker,Married,6,99,2024-08-14,1,617,149,20,Electronics,79,32,171.2
2de25cc7,Anamika Ravi,31,Female,Punjab,Patiala,227904,Low Income,Others,Government Employee,Single,6,24,2024-05-13,215,79550,114,21,Groceries,96,102,33768.28
61a52f46,Ladli Grewal,34,Male,Gujarat,Rajkot,2015830,High Income,Postgraduate,IT Professional,Divorced,7,3,2024-09-21,57,41610,135,23,Groceries,78,30,4947.31
3d3f53fe,Gaurang Grewal,40,Other,West Bengal,Kolkata,914065,Middle Income,Diploma,Homemaker,Married,1,22,2024-03-18,99,61776,11,34,Travel,67,1,21880.04
6e826de9,Siya Raju,30,Other,Uttar Pradesh,Varanasi,1767829,High Income,Diploma,Business Owner,Married,8,64,2024-09-10,388,212236,51,12,Luxury Goods,99,88,26286.93
cfb1ac50,Yashodhara Sarkar,34,Male,Delhi NCR,Ghaziabad,2619416,High Income,Diploma,Student,Married,5,74,2024-07-31,5,2205,84,20,Entertainment,64,97,772.38
d6a5f602,Yadavi Kapoor,37,Other,Kerala,Thiruvananthapuram,299465,Low Income,Postgraduate,Business Owner,Single,4,2,2024-04-02,129,106425,127,21,Clothing,51,45,35788.6
bbb58695,Zarna Salvi,65,Other,Maharashtra,Mumbai,295391,Low Income,Others,IT Professional,Divorced,3,46,2024-01-06,377,341185,292,28,Groceries,83,16,49916.47
829d2746,Manbir Bajwa,61,Male,Tamil Nadu,Madurai,3170635,High Income,Diploma,IT Professional,Single,1,100,2024-07-23,32,7712,266,24,Technology,99,111,2111.38
a86881e9,Zayyan Ravel,54,Male,Uttar Pradesh,Lucknow,776009,Middle Income,Diploma,Government Employee,Single,4,74,2024-09-18,255,246585,21,3,Technology,37,99,39842.32
05b6eb9f,Guneet Sundaram,67,Female,West Bengal,Durgapur,1772461,High Income,Postgraduate,Government Employee,Single,8,44,2024-05-10,175,135800,37,44,Entertainment,70,95,54237.05
38ffd710,Ishita Sehgal,27,Female,Gujarat,Surat,403987,Middle Income,Diploma,Student,Married,2,33,2024-06-26,1,349,250,49,Electronics,88,87,127.39
90ac2a2e,Keya Khanna,53,Other,West Bengal,Howrah,2783627,High Income,Others,Homemaker,Single,3,52,2024-03-18,354,135582,203,44,Technology,45,108,13594.74
013bcbdb,Anirudh D’Alia,28,Male,Punjab,Patiala,229449,Low Income,Diploma,Business Owner,Single,1,2,2024-02-08,119,85918,132,19,Education,63,102,42482.84
ac2caf29,Neelima Banik,53,Female,Tamil Nadu,Madurai,218083,Low Income,Diploma,Homemaker,Married,6,36,2023-12-29,154,65912,281,34,Clothing,89,23,8868.22
b0a3676e,Ladli Pillay,24,Female,Punjab,Chandigarh,492542,Middle Income,Undergraduate,Student,Single,3,84,2024-01-04,497,186375,365,43,Food & Beverages,36,104,24102.63
162e5943,Widisha Sandhu,26,Female,Delhi NCR,Noida,241112,Low Income,Postgraduate,IT Professional,Married,1,41,2024-04-28,4,3540,348,17,Entertainment,47,39,1602.92
101017cb,Wahab Rajagopal,50,Male,Gujarat,Ahmedabad,152803,Low Income,Diploma,IT Professional,Divorced,7,27,2024-05-28,379,118248,121,46,Entertainment,104,78,55843.13
54718547,Zehaan Raj,54,Male,Maharashtra,Pune,2000683,High Income,Diploma,Business Owner,Single,5,91,2024-03-28,31,8866,108,35,Technology,58,1,2121.4
3a5718d6,Robert Vora,50,Female,Gujarat,Rajkot,561079,Middle Income,Others,Student,Single,3,93,2024-08-27,304,287888,28,18,Groceries,59,117,89199.52
03cf0ad3,Laban Chhabra,37,Female,Karnataka,Mangaluru,1170982,Middle Income,Undergraduate,Student,Divorced,4,61,2023-12-07,382,103140,168,19,Education,65,30,35447.4
706199e9,Nakul Aurora,33,Male,Delhi NCR,Gurugram,1273907,High Income,Diploma,IT Professional,Divorced,4,90,2024-08-25,429,302016,216,33,Travel,30,58,75892.3
1e51261c,Michael Ahuja,35,Male,Uttar Pradesh,Varanasi,160589,Low Income,Diploma,Student,Single,6,84,2024-06-18,138,40848,344,33,Entertainment,65,18,6066.51
2ae45ca1,Upasna Ravel,24,Other,Punjab,Amritsar,3108447,High Income,Diploma,IT Professional,Divorced,3,72,2024-01-04,338,72670,149,14,Education,79,45,12365.91
5ad73d0d,Saksham Dhar,61,Female,Rajasthan,Kota,151316,Low Income,Others,IT Professional,Divorced,2,100,2024-10-24,231,216909,144,21,Technology,47,42,53407.32
73a3c22f,Omya Minhas,52,Other,Gujarat,Rajkot,1849888,High Income,Undergraduate,Business Owner,Single,8,56,2024-02-28,34,9758,215,24,Groceries,107,109,1895.97
1d8c0d8a,Joshua Dora,26,Female,Rajasthan,Udaipur,3402415,High Income,Postgraduate,Homemaker,Divorced,2,63,2024-04-13,343,211288,276,38,Electronics,109,116,73673.8
06fe3e1c,Upma Mand,41,Other,West Bengal,Durgapur,275860,Low Income,Undergraduate,Student,Married,6,26,2024-03-16,334,65130,12,31,Electronics,101,26,20234.69
1c3e47fc,Yachana Natt,27,Male,Punjab,Ludhiana,125004,Low Income,Diploma,Government Employee,Married,5,16,2024-01-13,64,62464,347,8,Electronics,52,93,19789.24
e029c006,Banjeet Prabhu,23,Male,Maharashtra,Nagpur,657587,Middle Income,Postgraduate,Business Owner,Single,6,23,2024-11-04,277,237666,299,22,Food & Beverages,20,70,75994.66
fb5a7b63,Sathvik Contractor,28,Male,Delhi NCR,Gurugram,1760997,High Income,Diploma,Business Owner,Single,4,90,2024-10-20,165,25740,20,12,Healthcare,78,85,10717.91
bb453896,Girik Hayre,19,Female,Karnataka,Hubli-Dharwad,219584,Low Income,Undergraduate,Government Employee,Married,8,30,2024-05-20,3,645,208,10,Healthcare,1,120,89.23
a65b2079,Yashoda Thakur,68,Other,Kerala,Thiruvananthapuram,3325711,High Income,Diploma,Homemaker,Married,1,74,2024-11-13,286,57486,150,45,Education,111,80,19939.9
3c19cb1c,Fariq Jaggi,34,Male,Tamil Nadu,Chennai,4401872,High Income,Diploma,Student,Divorced,7,43,2024-05-25,151,73990,149,2,Groceries,74,19,13465.57
ea49c9ae,Isaiah Dyal,28,Other,Punjab,Ludhiana,4789640,High Income,Postgraduate,Homemaker,Divorced,1,91,2024-05-29,462,149688,344,6,Entertainment,4,20,39435.85
e3145fcf,Yachana Murthy,21,Other,Rajasthan,Kota,1031377,Middle Income,Undergraduate,Business Owner,Divorced,8,27,2024-07-09,166,130974,257,42,Groceries,76,49,60473.3
2ce7f020,Abdul Shenoy,67,Male,Kerala,Thiruvananthapuram,4767561,High Income,Postgraduate,Government Employee,Single,6,68,2024-03-04,57,41838,157,9,Luxury Goods,118,78,13199.24
03f56792,Ojasvi Konda,39,Male,Kerala,Kochi,2495208,High Income,Diploma,Business Owner,Married,3,77,2024-08-03,453,139977,343,39,Technology,79,21,46124.91
72b0c7e9,Raksha Prasad,54,Female,Punjab,Chandigarh,284233,Low Income,Diploma,Student,Single,2,59,2024-05-06,199,60695,145,50,Technology,12,94,26584.22
26451ce5,Eshana Nadig,32,Female,Delhi NCR,Ghaziabad,4142447,High Income,Diploma,Homemaker,Single,4,23,2023-11-25,229,37785,253,16,Electronics,0,94,17703.48
7869d626,Chakradhar Muni,41,Female,Uttar Pradesh,Varanasi,200613,Low Income,Undergraduate,Homemaker,Single,2,75,2024-11-01,202,200990,222,33,Technology,53,112,23938.74
d32d6e66,Frederick Kant,56,Female,Punjab,Patiala,805672,Middle Income,Others,Government Employee,Married,7,19,2023-12-25,196,61740,204,50,Entertainment,24,61,10648.53
7e3aa0f5,Vidhi Bansal,29,Male,Kerala,Kozhikode,774598,Middle Income,Postgraduate,Government Employee,Married,1,57,2024-11-03,204,191760,20,17,Travel,28,28,86095.57
d72a883e,Darika Pingle,31,Female,Punjab,Ludhiana,3205558,High Income,Others,IT Professional,Divorced,8,38,2024-03-30,91,36218,106,47,Entertainment,99,14,4944.67
60f8da5f,Neel Sekhon,45,Male,Punjab,Chandigarh,232499,Low Income,Undergraduate,Government Employee,Divorced,4,69,2024-02-19,101,31916,33,12,Luxury Goods,66,51,14332.78
16b9b7f7,Warinder Mangat,20,Female,Maharashtra,Pune,243478,Low Income,Diploma,Government Employee,Single,7,98,2024-05-05,281,280438,315,30,Travel,49,88,72905.64
91529da8,Anusha Salvi,49,Male,Rajasthan,Udaipur,1173060,Middle Income,Others,IT Professional,Single,2,63,2024-09-21,386,73726,292,48,Luxury Goods,9,0,28295.13
12a02794,Urvashi Aurora,59,Other,Uttar Pradesh,Agra,4889670,High Income,Diploma,Government Employee,Divorced,6,72,2024-11-02,113,96728,147,28,Groceries,113,61,43330.1
961eac15,Samar Parekh,25,Female,Karnataka,Mangaluru,666977,Middle Income,Undergraduate,Homemaker,Married,2,93,2024-10-04,164,70520,104,22,Clothing,114,51,19513.99
17cf73de,Aishani Dave,62,Male,Punjab,Chandigarh,541118,Middle Income,Postgraduate,Government Employee,Single,6,90,2024-01-16,436,243724,191,1,Groceries,15,27,104286.88
9c3dc116,Gaurika Dhingra,28,Other,West Bengal,Siliguri,222437,Low Income,Postgraduate,Student,Divorced,1,96,2024-05-20,339,169161,166,31,Food & Beverages,100,2,28061.41
f15d2881,Hiral Chand,50,Female,Delhi NCR,New Delhi,1617643,High Income,Postgraduate,Business Owner,Married,3,89,2024-05-25,230,122360,363,36,Technology,79,40,19835.04
0e0aa667,Farhan Purohit,64,Other,Rajasthan,Jodhpur,587740,Middle Income,Postgraduate,IT Professional,Divorced,1,6,2024-08-28,285,43605,192,1,Entertainment,46,12,20374.03
59cbf5bc,Jatin Dey,21,Male,West Bengal,Durgapur,2500775,High Income,Postgraduate,Business Owner,Single,1,30,2024-04-19,354,310812,365,41,Clothing,103,100,71875.24
9252463e,Viraj Sachdeva,20,Female,Punjab,Patiala,3212986,High Income,Diploma,IT Professional,Divorced,7,6,2024-02-20,489,132519,301,29,Groceries,12,115,62494.46
e3bd1ada,Omaja Chokshi,46,Female,Kerala,Kozhikode,3629868,High Income,Others,IT Professional,Single,2,86,2024-04-16,458,134194,173,34,Luxury Goods,5,40,34386.12
0444365d,Bhavini Andra,57,Male,Tamil Nadu,Coimbatore,153773,Low Income,Diploma,IT Professional,Divorced,1,31,2024-09-19,241,131345,247,22,Food & Beverages,52,4,57994.09
1b37edca,Yatin Gour,57,Other,Uttar Pradesh,Lucknow,254930,Low Income,Diploma,IT Professional,Married,2,29,2024-06-24,8,7152,266,23,Entertainment,115,83,1894.37
c4a75891,Lajita Palla,35,Other,Uttar Pradesh,Lucknow,3443981,High Income,Postgraduate,Homemaker,Single,1,70,2024-08-22,43,30186,90,14,Food & Beverages,87,52,4444.3
cf37df41,Faqid Kota,19,Male,Tamil Nadu,Madurai,188606,Low Income,Postgraduate,Business Owner,Single,6,98,2024-01-30,332,101592,20,46,Travel,46,105,29993.63
1e26374c,Oscar Kale,51,Male,Kerala,Kozhikode,1051147,Middle Income,Others,Homemaker,Married,1,55,2023-12-04,493,370736,193,8,Luxury Goods,57,31,102170.25
80a6cf5c,Bhavani Nigam,19,Other,Maharashtra,Nagpur,3534988,High Income,Diploma,Homemaker,Single,1,15,2024-03-27,342,143640,272,14,Entertainment,72,13,37555.13
d7ad886e,Ranveer Rege,39,Other,Delhi NCR,New Delhi,269545,Low Income,Postgraduate,Business Owner,Single,6,45,2024-02-15,249,209907,194,12,Education,39,3,53228.64
0b99b8d7,Vansha Raghavan,67,Male,Delhi NCR,Gurugram,300108,Middle Income,Undergraduate,Student,Divorced,3,11,2024-10-02,384,324480,230,40,Clothing,64,93,158507.96
136fb932,Ucchal Prabhakar,69,Other,Punjab,Ludhiana,229119,Low Income,Others,Government Employee,Divorced,6,7,2024-10-19,263,172791,197,6,Healthcare,32,109,17285.0
cb058268,Warinder Dora,40,Other,Maharashtra,Pune,4691700,High Income,Others,Homemaker,Single,6,68,2024-11-09,88,22528,334,3,Luxury Goods,110,102,8107.39
54083581,Hemang Nazareth,41,Male,Maharashtra,Mumbai,1098501,Middle Income,Others,Homemaker,Divorced,5,58,2024-03-10,382,263198,279,5,Food & Beverages,20,115,47679.86
53dd55d9,Daniel Malhotra,50,Other,Delhi NCR,New Delhi,284287,Low Income,Undergraduate,Government Employee,Single,7,35,2024-01-05,32,19008,29,37,Electronics,95,2,6489.89
b3ed6158,Varsha Kale,38,Female,Delhi NCR,Gurugram,3038821,High Income,Undergraduate,IT Professional,Divorced,6,18,2024-07-03,210,25200,288,46,Luxury Goods,105,85,6561.57
be691f43,Aradhana Sangha,50,Other,West Bengal,Siliguri,3703349,High Income,Postgraduate,Government Employee,Single,4,58,2024-09-01,28,15988,87,1,Clothing,53,15,7397.86
a1bc477a,Yasti Ramanathan,20,Other,Kerala,Thrissur,518533,Middle Income,Others,Homemaker,Married,5,26,2024-06-11,194,96806,209,49,Entertainment,34,114,20472.44
576cc04a,Ati Randhawa,50,Female,Rajasthan,Jodhpur,686960,Middle Income,Undergraduate,IT Professional,Divorced,4,15,2024-01-16,334,80160,234,4,Entertainment,100,116,19350.55
066d4ef8,Onveer Sankaran,18,Male,Delhi NCR,New Delhi,2417083,High Income,Others,Government Employee,Married,6,72,2024-11-05,272,141984,116,1,Healthcare,66,71,38993.74
eb873986,Parth Tailor,59,Other,Tamil Nadu,Chennai,2339822,High Income,Others,IT Professional,Married,2,42,2023-12-10,411,304140,231,35,Education,75,21,136395.65
d79f1b39,Owen Bassi,34,Female,Karnataka,Bengaluru,259621,Low Income,Others,Student,Single,1,14,2024-05-03,112,33600,309,42,Education,17,7,13970.81
134b339d,Zilmil Bhattacharyya,59,Female,Rajasthan,Jodhpur,476707,Middle Income,Postgraduate,Government Employee,Divorced,6,89,2023-12-02,193,147838,172,7,Healthcare,25,68,29617.51
9e717233,Onveer Saini,37,Other,Gujarat,Rajkot,649035,Middle Income,Undergraduate,Homemaker,Single,5,76,2024-01-17,115,84410,109,50,Groceries,77,53,12204.13
8ac79a9b,Indira Tella,30,Male,Kerala,Thiruvananthapuram,1197355,Middle Income,Postgraduate,Government Employee,Single,8,20,2024-01-01,321,211539,134,38,Entertainment,24,13,39153.14
460a74ff,Yochana Loke,21,Female,Delhi NCR,New Delhi,3839735,High Income,Others,IT Professional,Single,5,72,2024-11-03,61,36722,241,42,Entertainment,49,116,5130.86
ea66051e,Anthony Korpal,31,Female,West Bengal,Howrah,125839,Low Income,Undergraduate,IT Professional,Married,3,50,2024-07-14,166,127986,27,49,Technology,25,49,59668.9
cc717328,Charita Sahota,54,Other,Gujarat,Surat,282310,Low Income,Others,Business Owner,Married,4,27,2024-09-03,423,313020,365,31,Food & Beverages,9,64,33498.58
81371b73,Bina Salvi,31,Male,Maharashtra,Pune,4335731,High Income,Diploma,Business Owner,Single,4,16,2024-09-24,438,237396,289,6,Groceries,25,36,99877.47
d40296a4,Ekapad Sarma,66,Other,Kerala,Kozhikode,4489763,High Income,Undergraduate,Government Employee,Divorced,1,15,2023-12-07,489,285087,127,49,Education,112,84,51567.4
a98df238,Nathaniel Butala,54,Male,Delhi NCR,Noida,4171250,High Income,Undergraduate,IT Professional,Married,2,85,2023-12-02,265,212000,338,28,Groceries,100,16,94349.43
6964219c,Amol Bhatti,70,Female,Rajasthan,Udaipur,2507145,High Income,Postgraduate,Business Owner,Married,2,57,2024-07-09,366,81618,64,16,Healthcare,97,23,28951.81
4b1962e0,Anika Loke,25,Male,Punjab,Patiala,265879,Low Income,Others,IT Professional,Single,7,38,2024-03-22,269,131272,276,21,Groceries,21,63,61554.49
c62f5688,Widisha Varma,28,Male,Uttar Pradesh,Kanpur,541025,Middle Income,Undergraduate,IT Professional,Married,7,32,2024-09-21,350,153300,357,33,Healthcare,10,56,56414.82
8670b51f,Eshana Dutta,39,Male,West Bengal,Kolkata,135750,Low Income,Diploma,Homemaker,Divorced,1,57,2024-02-23,454,363200,289,41,Entertainment,51,21,159316.84
0ed2c7ad,Wridesh Srinivasan,30,Female,Delhi NCR,Noida,660012,Middle Income,Undergraduate,Student,Single,7,65,2023-12-31,286,251394,270,33,Technology,96,63,67525.52
